subject_name,course_name,abs_course_url
Computer Science,人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory),https://www.classcentral.com/course/coursera---artificial-intelligence-learning-theory-11519
Computer Science,Introduction to Machine Learning,https://www.classcentral.com/course/coursera-introduction-to-machine-learning-12086
Computer Science,软件测试 (Software Testing),https://www.classcentral.com/course/coursera--software-testing-3357
Computer Science,计算机操作系统,https://www.classcentral.com/course/coursera--4316
Computer Science, FPGA computing systems: Background knowledge and introductory materials,https://www.classcentral.com/course/coursera-fpga-computing-systems-background-knowledge-and-introductory-materials-10673
Computer Science,Continuous Delivery & DevOps ,https://www.classcentral.com/course/coursera-continuous-delivery-devops-12282
Computer Science,Elastic Cloud Infrastructure: Containers and Services en Español,https://www.classcentral.com/course/coursera-elastic-cloud-infrastructure-containers-and-services-en-espanol-12489
Computer Science,人工智慧：搜尋方法與邏輯推論 (Artificial Intelligence - Search & Logic),https://www.classcentral.com/course/coursera---artificial-intelligence-search-logic-10375
Computer Science,Cloud Computing Security,https://www.classcentral.com/course/coursera-cloud-computing-security-11754
Computer Science,Google Cloud Platform Fundamentals: Core Infrastructure em Português Brasileiro,https://www.classcentral.com/course/coursera-google-cloud-platform-fundamentals-core-infrastructure-em-portugues-brasileiro-11759
Computer Science,Computer Science: Programming with a Purpose,https://www.classcentral.com/course/coursera-computer-science-programming-with-a-purpose-13151
Computer Science,The Fundamentals of Computing Capstone Exam,https://www.classcentral.com/course/coursera-the-fundamentals-of-computing-capstone-exam-2874
Computer Science,Introdução à Ciência da Computação com Python Parte 1,https://www.classcentral.com/course/coursera-introducao-a-ciencia-da-computacao-com-python-parte-1-7497
Computer Science,"Computer Science:  Algorithms, Theory, and Machines",https://www.classcentral.com/course/coursera-computer-science-algorithms-theory-and-machines-10671
Computer Science,Основы проектирования приложений интернета вещей	,https://www.classcentral.com/course/coursera------13146
Computer Science,Mathematics for Computer Science,https://www.classcentral.com/course/coursera-mathematics-for-computer-science-12817
Computer Science,Blockchain for the decision maker,https://www.classcentral.com/course/coursera-blockchain-for-the-decision-maker-13811
Computer Science,Internet of Things: Communication Technologies,https://www.classcentral.com/course/coursera-internet-of-things-communication-technologies-4173
Computer Science,Introduction to Architecting Smart IoT Devices,https://www.classcentral.com/course/coursera-introduction-to-architecting-smart-iot-devices-6748
Computer Science,Менеджмент информационной безопасности,https://www.classcentral.com/course/coursera----9987
Computer Science,Intro to TensorFlow,https://www.classcentral.com/course/coursera-intro-to-tensorflow-11075
Computer Science,离散优化算法篇 Solving Algorithms for Discrete Optimization,https://www.classcentral.com/course/coursera--solving-algorithms-for-discrete-optimization-11217
Computer Science,Networking and Security Architecture with VMware NSX,https://www.classcentral.com/course/coursera-networking-and-security-architecture-with-vmware-nsx-11688
Computer Science,Elastic Cloud Infrastructure: Scaling and Automation en Español,https://www.classcentral.com/course/coursera-elastic-cloud-infrastructure-scaling-and-automation-en-espanol-12492
Computer Science,高级数据结构与算法,https://www.classcentral.com/course/coursera--2762
Computer Science,算法基础,https://www.classcentral.com/course/coursera--4306
Computer Science,Information Security: Context and Introduction,https://www.classcentral.com/course/coursera-information-security-context-and-introduction-8123
Computer Science,Computational Thinking for Problem Solving,https://www.classcentral.com/course/coursera-computational-thinking-for-problem-solving-12278
Computer Science,DevOps Culture and Mindset,https://www.classcentral.com/course/coursera-devops-culture-and-mindset-12549
Computer Science,AI For Everyone,https://www.classcentral.com/course/coursera-ai-for-everyone-12502
Computer Science,Машинное обучение в финансах,https://www.classcentral.com/course/coursera-----13468
Computer Science,Managing Security in Google Cloud Platform,https://www.classcentral.com/course/coursera-managing-security-in-google-cloud-platform-12632
Computer Science,Multi-Object Tracking for Automotive Systems,https://www.classcentral.com/course/edx-multi-object-tracking-for-automotive-systems-10303
Computer Science,Machine Learning: Regression,https://www.classcentral.com/course/coursera-machine-learning-regression-4289
Computer Science,Introducción al diseño de Sistemas Domóticos: Monitorización y Control del Consumo Energético,https://www.classcentral.com/course/miriadax-introduccion-al-diseno-de-sistemas-domoticos-monitorizacion-y-control-del-consumo-energetico-14620
Computer Science,Tecnologías DIY para el Hogar Digital,https://www.classcentral.com/course/miriadax-tecnologias-diy-para-el-hogar-digital-14576
Computer Science,Bitcoin and Cryptocurrency Technologies,https://www.classcentral.com/course/coursera-bitcoin-and-cryptocurrency-technologies-3655
Computer Science,AWS Fundamentals: Addressing Security Risk,https://www.classcentral.com/course/coursera-aws-fundamentals-addressing-security-risk-14513
Computer Science,Elastic Cloud Infrastructure: Scaling and Automation dalam bahasa Indonesia,https://www.classcentral.com/course/coursera-elastic-cloud-infrastructure-scaling-and-automation-dalam-bahasa-indonesia-14898
Computer Science,Reliable Cloud Infrastructure: Design and Process dalam bahasa Indonesia,https://www.classcentral.com/course/coursera-reliable-cloud-infrastructure-design-and-process-dalam-bahasa-indonesia-14897
Computer Science,Sample-based Learning Methods,https://www.classcentral.com/course/coursera-sample-based-learning-methods-14496
Computer Science,G Suite Mail Management,https://www.classcentral.com/course/coursera-g-suite-mail-management-14512
Computer Science,"Simulation, Algorithm Analysis, and Pointers",https://www.classcentral.com/course/coursera-simulation-algorithm-analysis-and-pointers-15138
Computer Science,Introduction à l'apprentissage profond,https://www.classcentral.com/course/independent-introduction-a-l-apprentissage-profond-14452
Computer Science,"Sequences, Time Series and Prediction",https://www.classcentral.com/course/coursera-sequences-time-series-and-prediction-13802
Computer Science,機器學習基石上 (Machine Learning Foundations)---Mathematical Foundations,https://www.classcentral.com/course/coursera--machine-learning-foundations-mathematical-foundations-1326
Computer Science,Design and Analysis of Algorithms,https://www.classcentral.com/course/swayam-design-and-analysis-of-algorithms-3984
Computer Science,System Validation (2): Model process behaviour,https://www.classcentral.com/course/coursera-system-validation-2-model-process-behaviour-7420
Computer Science,操作系统原理（Operating Systems）,https://www.classcentral.com/course/coursera--operating-systems-3229
Computer Science,Advanced Modeling for Discrete Optimization,https://www.classcentral.com/course/coursera-advanced-modeling-for-discrete-optimization-7757
Computer Science,Customer-Centric IT Strategy,https://www.classcentral.com/course/coursera-customer-centric-it-strategy-10429
Computer Science,Smart Contracts,https://www.classcentral.com/course/coursera-smart-contracts-11315
Computer Science,Алгоритмизация вычислений (Algorithmic computation),https://www.classcentral.com/course/coursera---algorithmic-computation-6558
Computer Science,Probabilistic Graphical Models 2: Inference,https://www.classcentral.com/course/coursera-probabilistic-graphical-models-2-inference-7292
Computer Science,离散优化建模基础篇 Basic Modeling for Discrete Optimization,https://www.classcentral.com/course/coursera--basic-modeling-for-discrete-optimization-7772
Computer Science,离散优化建模高阶篇 Advanced Modeling for Discrete Optimization,https://www.classcentral.com/course/coursera--advanced-modeling-for-discrete-optimization-7775
Computer Science,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),https://www.classcentral.com/course/coursera-build-a-modern-computer-from-first-principles-nand-to-tetris-part-ii-project-centered-course-8025
Computer Science,"Introduction to Blockchain: Benefits, Values and Opportunities",https://www.classcentral.com/course/coursera-introduction-to-blockchain-benefits-values-and-opportunities-13749
Computer Science,Blockchain Platforms,https://www.classcentral.com/course/coursera-blockchain-platforms-11313
Computer Science,Decentralized Applications (Dapps),https://www.classcentral.com/course/coursera-decentralized-applications-dapps-11316
Computer Science,Спортивное программирование,https://www.classcentral.com/course/coursera---12796
